id,cmt,general,price,quality,service,stylefood,location,background
2091.0,"
 Savor không còn xa là gì nữa, đặc biệt Savor Phan.Kế.Bính mình cũng đã ăn trên dưới 10 lần rồi. Lần này mình đặt kha khá nhiều món cho 3 4 người ăn hết tổng cộng 121K nhưng có mã giảm giá của riêng Savor nên cuối cùng còn 91K thôi à.
1. Bánh mỳ gà Teriyaki: ship không xa nên vẫn nóng giòn. Gà sốt ngon ngưng gà hơi nhão, nộm có vẻ khá mới, sốt cho vừa đủ. Nói chung bánh này ăn buổi nào cũng okee.
2. Sandwich: cách đây 1 năm về trước cực thích sandwich của quán nhưng lần này đặt 4 loại sandwich thì đều thất vọng cả 4 😢 (trong ảnh mình chỉ để 1 số loại sandwich vì ko đủ chỗ ạ
 + Sandwich socola: quá ngọt, ngọt đến nỗi ăn 1 miếng nóng hết cả mặt vì ngọt, ngọt xỉu up xỉu down 😥. Mong quán cải thiện về vấn đề này ạ.
 + Sandwich xúc xích: ngon tuy nhiên shop cho quá nhiều tương cà. Cắn vào 1 phát tương cà tóe loe tứ tung. Mặc dù biết món đó ăn với tương cà hợp nhưng mà shop có thế cho 1 ít tương cà được không ạ?
 + Sandwich bơ sữa, sandwichmật ong: cũng rất ngọt, ít ngon hơn trước mình từng ăn, không biết có phải thay đổi nguyên liệu hay công thức gì không.
3. Nước chanh leo: cốc chanh leo vớt vát tất cả chất lượng đơn hàng lần này em đặt tại quán vì chanh leo ngonnnnn. Ngon và tươi lắm á mọi người. Em dặn quán không cho đá và quán đã không cho thật 👌👌. Buổi trưa ăn bánh mỳ/xôi + nước chanh leo 15K là quá quá ổn áp.
",1.0,0.0,0.0,,,,
2092.0,"
 Trời lạnh mà thấy review khen quán quá nên chạy tít xuống đây. Nhân viên quán khá nhiệt tình. Vô quán thì hết bàn nên đành mua mang về. Không gian quán khá nhỏ, chắc được khoảng 7 8 bàn. Người đứng chờ mua về cũng đông nữa. Quán khá nhiều món chay: Cơm chiên dương châu, cơm tấm, bún nước, bún khô,.... Gọi 1 cơm chiên mang về. 1 phần cơm chiên 20k có cơm, 1 phần giả sườn nướng, 2 cái ram, rau,... Miếng nướng khá thơm, tuy nhiên không thấm gia vị lắm, hơi nhạt nhạt. Còn 2 cái ram thì mình thấy không hợp lắm với món cơm này, béo quá nên ngán. Mắm khá ngon. ",,0.0,0.0,1.0,1.0,-1.0,-1.0
2093.0,"
 Giá tháng 12/2019: 42k 1 tô. Chất lượng không đổi. Ai thích vẫn thích (mình ăn trên 10 năm) ai chê mặc kệ :)) Đặc biệt hủ tiếu khô ít quán nào qua được quán này :)) ",1.0,0.0,1.0,,,,
2094.0,"

Khá ổn",0.0,,,,,,
2095.0,"
 Mình ăn bạn này chắc phải 7 năm rồi là chỗ duy nhất duy trì chất lượng từ cốt tới sốt bánh ! Tiệm bé bé ko chạy quảng cáo nên ít người biết chứ bánh loại nào cũng ngon & có vị đặc biệt hơn các tiệm bánh mình từng thử . Ăn 7 năm mà giờ mới lên review cho tiệm 😂 ",1.0,,1.0,,,,
2096.0,"
 Mua 1 đĩa ngan 260k cháy tỏi mà giai ko tài nào nhai, màu lại hơi xỉn xỉn ko được tươi. 
Ngan cháy tỏi mà tỏi đông lại 1 cục.
Bún thì cô quắt cứng.
Được mỗi măng bún nóng ăn tạm.
Nói chung quá thất vọng. Review ảo ",-1.0,0.0,-1.0,,,,
2097.0,"
 Bánh Ngàn Lớp Việt Quất ",,,,,,,
2098.0,"

Thấy điểm trên foody cũng khá cao, ăn thử, tưởng không ngon mà ngon không tưởng, có nước riêng cho phần bánh mì để trưa ăn không bị mềm",,,1.0,,,,
2099.0,"

- Gà rán

b ơi có ship ko b , m ở gia thuỷ - nho quan",,,,,,,
2100.0,"
 Chưa coa quán nào beefsteak ngon bằng quán này :3 và ăn xong mình cũng không muốn tìm quán khác :3 dù quán hơi khuất nhưng thay vào đó là sáng nên cũng dễ thấy :3 ",1.0,,1.0,,,0.0,
2101.0,"
 Bên mình xin lỗi quý khách về không hài lòng chất lượng nước uống của quán. Bên mình sẽ ghi nhận và khắc phục. Xin cảm ơn quý khách. Hy vọng được phục vụ bạn 1 lần nữa. ",,,,,,,
2102.0,"
 Biết quán đã lâu nay moi có dịp thử . Từ nhà mình lên đó rất gần mua mà lâu như lái xe qua quận Thanh Khê vậy ! Mỗi 5h là sv đến mua đông có khi đợi 20' chưa có . Sau khi nỗ lực ""chen lấn"" mình cũng đã có được 2 bịch bánh . Bánh ngon nhưng15k là hơi mắc . Sẽ mua lại nếu quán bớt đông khách! >_< ",1.0,-1.0,1.0,,,1.0,-1.0
2103.0,"
Chỉ là hình ảnh minh hoạ kh đúng với giá tiền bỏ ra cho một món như vậy",,-1.0,,,-1.0,,
2104.0,"

Đồ uống bình thường, giá phù hợp không quá đắt như một số hãng khác, đương nhiên cũng phụ thuộc vào chất lượng.

",,0.0,0.0,,,,
2105.0,"

Đồ ăn ngon , lạ mắt. Món ăn lạ miệng

Đường Nguyễn Đáng, Khóm 3, P. 6",,,1.0,,,0.0,
2106.0,"
 longchungoc, mèo mập múp míp ",,,,,,,
2107.0,"
 45k của tôi chỉ dc 1 đống nước trong túi nilon bị bục với 3 miếng khoai 1 xúc xích và 1 miếng khô cong ! quá tồi tệ!! ",,0.0,-1.0,,,,
2108.0,"
 Giá suất đặc biệt 62.5k như đồ ăn giá 30k. Ship đồ tới thì ko có bát đựng cho khách ăn trong túi bóng kể cả ko có thìa hay đũa để có thể gắp đồ ăn. Quán kém chất lượng ",,-1.0,-1.0,-1.0,,,
2109.0,"
 Hoa, Mỹ Nhung, ngân châu ",,,,,,,
2110.0,"

Hôm đó ăn khoảng 5 món. Nhìn chung chất lượng không tốt. Thịt kho tàu có hột vịt được chiên trước, thịt bị khô cứng. Mực trứng hấp là ngon nhất, mực mềm chấm chung mắm gừng đúng điệu. Canh chua rất nhiều cái chứ không lõng bõng nước, nấu chua vừa phải, mình cũng thích món này. Cơm bị nhão. Cà pháo mắm tôm, rau lang luộc, tôm xào đều ở mức trung bình.",,,0.0,,,,
2111.0,"
 Lên HN chơi và ghé vào ăn thử vì món mì gà tần khá là nổi tiếng. Quán hơi khuất chút đi qua r mà k biết phải quay lại 😂😂😂 Vì đi ăn hôm trời rét căm căm xong còn mưa nên k đông. Quán có khá nhiều chỗ ngồi có thể ngồi từ bên này đường lẫn bên kia đường :)) 1 bát này là 40k mình thấy mì hơi ít so vs gà :)) ăn hết mì mà gà vẫn còn 1 núi :))) chắc do trời lạnh hay sao mà tuy bát mì khói bay nghi ngút mà ăn thì thấy chỉ hơi ấm k nóng :)) nước ngọt ngọt khá là ngon 👍 ",1.0,0.0,1.0,,,-1.0,1.0
2112.0,"
 Dừa Xiêm Bến Tre (Loại 1) ",,,,,,,
2113.0,"
 Ở đây ngon nhất là bánh nậm và bánh lọc, cảm giác ăn 2 món này nóng nóng chấm tý nước chấm tuyệt vời ông mặt trời. 
Bạn bè mình ở SG ra mình toàn dẫn đến đây để thưởng thức món này. 
Ai cũng khen ngon :D.
Điểm trừ nho nhỏ là nước năm bánh lọc hơi mặn. ",1.0,,0.0,,,,
2114.0,"

Tiệm Trà Tháng Tư - Hồng Lĩnh",,,,,,,
2115.0,"
 Bún Thịt Nướng Bà Trai - Phạm Văn Đồng ",,,,,,,
2116.0,"
 Cơm Bento Ba Chỉ Lợn Nướng Sốt Miso ",,,,,,,
2117.0,"
 2 hôm order đồ ở đây đều rất ưng ý.
🏷 Hình thức : 10/10. Đồ đẹp rất ưng ý.
🏷 Salad gà + ức gà gọi thêm: Sốt vừa miệng, thịt gà mềm, rau sạch sẽ, có táo nữa, hơi ít ngô nhưng mình thấy rất ngon, ăn xong no căng bụng.
🏷 Cơm lứt gà xào nấm : cơm mềm và dẻo, gà xào nấm vừa miệng, nhiều thịt gà nữa. Ăn no căng bụng đến chiều luôn đó. 
2 hôm đều quên chụp lại ảnh tiếc lắm T.T ",,,1.0,,,,
2118.0,"
 Pizza gà Teriyaki size S ",,,,,,,
2119.0,"
bánh gà chưa chín, phô mai k chảy. quá thất vọng về quán, quá tệ",,,-1.0,,,,
2120.0,"

O Hiền - Bún Bò Huế & Lẩu Đuôi Bò - Trung Kính",,,,,,,
2121.0,"
 Mình nhà gần, ghé quán từ luca quán khai trương. Đã thử qua nhiều món tủ của quán. Cf muối, sữa tươi trân châu đường đen, cái gì matcha đó quên rồi, cf milano 3..... đều thấy hài lòng. Quán khá sạch, ko gian ko quá rộng nhưng cũng thoải mái, nhân viên cũng thân thiện, sẽ ủng hộ quán dài dài. ",1.0,,1.0,1.0,,1.0,
2122.0,"
 Mình mua ở đây một lần và thấy chất lượng rất OK <3 . Điểm trừ duy nhất là bánh khá ít rau và thịt nướng có chút khô. Nhưng nhìn tổng thể thì không có gì đáng chê trách hết :D Trà thái thì ngon hết xảy nha!!!!!! ",,,1.0,,,,
2123.0,"
 Ăn ở đây bảo đảm sẽ ko ăn bún chả ở quán nào khác nữa.. bún vừa ngon vừa sạch , quán đc trang trí do chủ quán là người rất tâm huyết ! Ngoài ra quán còn có thêm món bún hải sản đc nhiều người đánh giá là tuyệt vời. ",,,1.0,1.0,,,1.0
2124.0,"

Cuối Hẻm 1 Lê Hồng Phong",,,,,,,
2125.0,"
 Đi ăn quán ít khách mà phục phụ lâu + đồ ăn ít hơn rất nhiều so với lần trước. ko bjo quay lại ",-1.0,,-1.0,-1.0,,,
2126.0,"
 Đi 3 người gọi set 238k này ăn vừa in. Không quá nhiều hay quá ít, sashimi hay sushi đều tươi ngon, bày biện cũng bắt mắt, hấp dẫn người ăn. Lần nào tới đây ăn khi ra về cũng không lỡ rời xa. ",1.0,0.0,1.0,,1.0,,
2127.0,"

Li của mình là Trà xanh xoài size L + macchiato

Không gian rộng và ấm cúng

Giá ở đây thì khá rẻ.Nhiều đồ ăn còn có giá rẻ hơn so với nhiều quán khác.

Đúng là không bị thất vọng, quán nằm đối diện hồ Tây, yên bình và mát mẻ, quán cũng rộng rãi nữa. Tới nơi thì thấy quán đông khách nha, khách ra vào liên tục là thấy thích rồi vì tìm đúng quán thổ địa của dân địa phương.

Cơn sốt sữa tươi trân châu đường đen đang lan toả khắp quy nhơn . Trần trà quán hình như là quán đầu tiên bán món này . Vì quá hot nên phải chờ thiệt lâu mới tới lượt mình . Nhưng để được uống ngon thì chờ một xíu cũng không sao ^^ . Ở đây có 3 loại , sữa tươi trân châu đường đen , trà sữa trân châu đường đen và bạn có thể thêm hạt é vô 2 loại kia nếu thích . Giá dao động từ 23k đến 27k . Một ly to lắm , uống đảm bảo no căng . Trân châu dai kết hợp với độ ngọt thơm của đường đen và vị béo của sữa tươi thiệt là không thể nào chê được . Từ giờ sẽ bỏ trà sữa chuyển qua món này :))",,1.0,1.0,,,0.0,1.0
2128.0,"
 Quán tọa lạc ở ngay mặt đường Trần Phú nên rất dễ tìm, nó là 1 góc của trung tâm thương mại Hồ Gươm Plaza, ngay cạnh cửa ra vào của trung tâm, bên ngoài trông quán có vẻ bé nhưng vào trong cũng khá rộng, cách bày trí cũng tương tự như các chi nhánh Highlands khác, rất lịch sự và yên tĩnh. Vừa mở cửa bước vào là có thể cảm nhận được hương cafe thơm bay khắp quán, cảm thấy như thế mới đúng là quán cafe ấy <3
Vì dạo này uống trà sữa và đồ đá xay suốt rồi nên mình đang có xu hướng đổi khẩu vị sang những món thanh mát hơn, mình gọi 1 cốc trà thạch đào, 39k. Nhân viên chế biến cốc này cũng chỉ tầm 3-4p. Bạn nhân viên cũng rất thân thiện và đáng yêu, còn chủ động bắt chuyện với mình nữa. Món trà thạch đào này là sự kết hợp của sữa và trà đào, một sự kết hợp hài hòa và lạ vị, uống vừa thơm vị đào lại vừa ngậy vị sữa, nói chung khá là ngon (y) một lựa chọn thú vị để đổi khẩu vị.
Nhìn chung mình khá hài lòng với cung cách phục vụ cũng như chất lượng của quán nên nếu có cơ hội quay lại Hà Đông chắc chắn mình sẽ lại rẽ qua đây lần nữa ^^ ",1.0,0.0,1.0,1.0,,1.0,1.0
2129.0,"
 Đồ ăn ngon, ăn 1 mình mà chọn 69k bể bụng thiệt chớ ))) kh nghĩ là nhiều ri. 20h50 ăn mà phục vụ vẫn nhiệt tình với 8k/ 1 chai nước thay vì 10k là thấy hợp lý rồi đó )). ",,0.0,1.0,1.0,,,
2130.0,"
 Giá tăng mà chất lượng thì giảm ",,-1.0,-1.0,,,,
2131.0,"
 Quán ở vị trí dễ kiếm tuy nhiên tới ăn thì thất vọng toàn tập. Quá dở về chất lượng cũng như vệ sinh. Ai đã từng ăn bánh lọc huế sẽ thấy quán này chất lượng kém quá xa. Một đi không trở lại. ",-1.0,,-1.0,,,1.0,-1.0
2132.0,"
Ăn chỗ này nhiều lần lắm luôn. Từ lúc hết dịch tới giờ, ăn thường xuyên. Mà càng ngày càng tệ. Lúc trước hộp 40k ăn hoài kh hết bây giờ thì nhìn coa mấy miếng. Tệ thật sự",1.0,0.0,-1.0,,,,
2133.0,"
 Minh gọi 3 cốc chè đậu xanh , 2 thập cẩm , trong chè thập cẩm thì đỗ đen bị chua có bọt , ko ăn nổi . Mang tiêng quan chè nổi tiếng ma lam an như vậy . Ko dam đặt lai lần sau ",-1.0,,-1.0,,,,
2134.0,"
 Tệ từ thái độ cho đến đồ ăn. Cơm thì pha với phẩm màu của trung quốc. Cơm thố gà thì làm từ gà đông lạnh. Vừa chua vừa dở. Hoành thánh thì thịt chua. Vịt quay thì bỏ quá nhiều phẩm trung quốc. Hầu như tất cả gia vị ở đây đều lấy k rõ nguồn gốc. Em mình từng làm phục vụ ở đây nên biết được là đồ ăn dở. Mọi người nên tránh xa quán này ra nếu muốn tốt cho sức khoẻ và bản thân ",-1.0,,-1.0,-1.0,,,
2135.0,"
 Hôm nay mình đến quán. Kêu 2 tô mỳ cay bạch tuộc, 1 ly trà sữa, 1 trà đào, 2 xúc xích. Nói chung ăn được, không xuất sắc nhưng cũng không có điểm chê. Về đồ ăn thì oke. Mình không hài lòng ở cách phục vụ của nhân viên ở đây. Thái độ tốt nhưng lúc mình gọi món, bé phục vụ không biết tư vấn. 1 mỳ cay vs 1 trà đào hoặc trà sữa sẽ được tính là combo và sẽ giảm đc 7k so vs tính riêng. Như tụi mình gọi hôm nay thì có thể được tính là 2 phần combo. Nhưng lúc mình gọi món thì không biết và không gọi combo, gọi riêng mỳ và nước. Và bạn đó đã tính là riêng 2 món mà không có tư vấn cho khách là có thể gọi thành combo. Mặc dù số tiền được giảm không nhiều nhưng có thể thấy là nhân viên phục vụ không biết linh hoạt. ",,,1.0,-1.0,,,
2136.0,"
 Trần Văn Giáp Jetking HN ",,,,,,,
2137.0,"

Điểm cộng: có thanh toán thẻ nhé.",,,,1.0,,,
2138.0,"
 Cả phê kem trứng siêu ngon ",,,1.0,,,,
2139.0,"

Mình đi ăn vào buổi trưa nên vắng khách. Quán nhỏ chỉ có 4 bàn ăn. Cô chủ cực kì dễ thương, thấy hết rau hay đồ chua là cô tự đem ra cho chứ không cần phải xin. Đồ ăn hợp khẩu vị với mình nên mình thấy ngon. Mọi người nên lên google map ghi tên quán và đi theo, chứ đừng đi theo địa chỉ trên foody.",,,1.0,1.0,,,-1.0
2140.0,"
 Hôm nay bánh canh sao ak ",,,-1.0,,,,
2141.0,"
 Trà sữa nướng kem trứng ",,,,,,,
2142.0,"
 Mình có qua quán một lần. Không gian quán khá dễ chịu khi ngồi phòng lạnh. Mùi tinh dầu sả toả rất dễ chịu...Đó là cái mình rất thích ở đây!
Mình gọi cà phê sữa, cà phê thơm và ngon. 
Tuy nhiên, Mình không thích quán bởi vì cách phục vụ của nhân viên ""TỆ"".
Có Bạn Nam đeo kính đen, cao cao thì lúc bưng nước tươi cười lịch sự với khách nên Mình rất có cảm tình với Bạn ấy.
Còn Bạn nữ trong phòng lạnh thực sự thì khuôn mặt rất khó chịu, không tươi cười nổi... Mình uống cfs thì có chén đá ở trên bàn, Bạn nữ ấy không hỏi Mình nổi 1 câu ""A/C dùng xong chưa, cho phép E dọn nhé"" hay như thế nào đấy. Bạn ấy đi lướt qua và lấy luôn cái chén ấy.... Mình cũng làm dịch vụ, Mình biết không thể nào chìu hay nuông theo khách quá. Nhưng thiết nghĩ, cái cơ bản nhất trong giao tiếp thì chẳng lẽ Bạn ấy không biết???? Hay là Mình là người Việt nên không được chu đáo!!!???? Thiết nghĩ, quán nên xem lại nhân viên của Mình. Mình mong quán sẽ tiếp nhận ý kiến và hoàn thiện. Sau cùng, chúc quán càng ngày đông khách nhé! ",,,1.0,-1.0,,,1.0
2143.0,"
 Hôm qua nhà mình đi ăn thử. Đồ ăn hải sản đúng tươi mới, nấu chính bằng cách hấp thuỷ nên ăn k cảm thấy ngấy, nhưng một số món giá thì hơi mắc, lại thêm không hài lòng như món khoai môn, giá mấy cục khoai 49,500đ mà fai trả tiền cho dĩa khoai sượn ăn k ngon. Mấy món khác giá tầm gần 150k nhưng số lượng rất ít. 2 ng gần cả triệu k đủ nhét kẻ răng. ",,-1.0,1.0,,,,
2144.0,"
 Đặt deliver giá chung 35k khi chọn suất có bì chả thì phải bù thêm tiền thành giá cũ?. Đồng giá này thế là do deliver sai hay quán sai thất vọng! ",,0.0,-1.0,,,,
